movie_id,movie_name,year,certificate,runtime,genre,rating,description,director,director_id,star,star_id,votes,gross(in $)
tt0409005,Lorenzo Ruiz... The Saint... A Filipino!,1988,,,"Biography, Drama, History",7.1,"Saint Lorenzo Ruiz (c.1600 - September 29, 1637), was born in Binondo, Manila, Philippines. His Chinese father taught him Chinese, and his Filipino mother taught him Tagalog. Both of his ...                See full summary »",Maria Saret,/name/nm0008510/,"Mat Ranillo III, 
Charito Solis, 
Dang Cecilio, 
Joko Diaz","/name/nm1007928/,/name/nm0813098/,/name/nm0147720/,/name/nm1259022/",9,
tt0045057,Puccini,1953,,119 min,"Biography, Drama, Music",6.5,"This biographical story of Puccini (Gabriele Ferzetti) spans his creative life from early student days to the height of success, including his early flop Madame Butterfly and his incomplete...                See full summary »",Carmine Gallone,/name/nm0303120/,"Gabriele Ferzetti, 
Märta Torén, 
Nadia Gray, 
Myriam Bru","/name/nm0275213/,/name/nm0869084/,/name/nm0336842/,/name/nm0115360/",72,
tt20881068,Banksy: Street Rat,2022,,54 min,Biography,,"Banksy changed the modern art world, taking it from galleries and onto the street. His identity has always been hidden from the public; keeping this secret was key to avoiding any criminal ...                See full summary »",Finlay Bald,/name/nm11974271/,"Felix Braun, 
Ben Eine, 
Chris Reidburn","/name/nm11256583/,/name/nm4634516/,/name/nm13739338/",,
tt0033277,Yakov Sverdlov,1940,,124 min,"Biography, Drama",5.7,Add a Plot,"Mariya Itina, 
Sergei Yutkevich",/name/nm0411657/,"Leonid Lyubashevsky, 
Maksim Shtraukh, 
Andro Kobaladze, 
Pavel Kadochnikov","/name/nm0951170/,/name/nm0529376/,/name/nm0795500/,/name/nm0461964/,/name/nm0434387/",43,
tt23034834,La celeste inquietud de las cosas,2022,,,Biography,,Documentary about the life and work of the canarian poet Tomas Morales.,Víctor M. Guerra,/name/nm6474835/,"Rodríguez Selene, 
Saulo Trujillo","/name/nm14178404/,/name/nm10406444/",,
tt0053238,Salto a la gloria,1959,,115 min,"Biography, Drama",5.5,"The story of doctor Santiago Ramón y Cajal, who adapting Golgi's silver staining method enabled the visualization of the real structure of the central nervous system, based on individual cells, the neurons. For which both were bestowed the Nobel prize in 1906.",León Klimovsky,/name/nm0459567/,"Adolfo Marsillach, 
Asunción Sancho, 
José Marco Davó, 
María del Valle","/name/nm0551288/,/name/nm0761096/,/name/nm0205784/,/name/nm0884932/",26,
tt0159501,Ka Hector,1994,,106 min,"Action, Biography, Drama",,Add a Plot,Toto Natividad,/name/nm0622350/,"Phillip Salvador, 
Dina Bonnevie, 
Gardo Versoza, 
Ricky Davao","/name/nm0759252/,/name/nm0095007/,/name/nm0894969/,/name/nm0202516/",,
tt5902952,Memoirs of Giorgio Vasari: A Tuscan Artist,2016,,90 min,Biography,8,Add a Plot,Luca Verdone,/name/nm0893873/,"Brutius Selby, 
Luca Basile, 
Alberto Cracco, 
Robert Dawson","/name/nm6160729/,/name/nm5928220/,/name/nm0185622/,/name/nm0206247/",16,
tt11210212,Chan Veryam,1981,,,"Action, Biography, Musical",,Add a Plot,Jahangir Qaisar,/name/nm11097804/,"Sultan Rahi, 
Anjuman, 
Mustafa Qureshi, 
Iqbal Hassan","/name/nm0706691/,/name/nm0030135/,/name/nm0704549/,/name/nm3806554/",,
tt0285522,Dmitry II,1982,,140 min,"Biography, Drama, History",7.6,Add a Plot,Rezo Khotivari,/name/nm0451868/,"Levan Tutberidze, 
Lika Kavzharadze, 
Elguja Burduli, 
Zurab Magalashvili","/name/nm0992140/,/name/nm0434542/,/name/nm0121018/,/name/nm0535681/",12,
tt0094711,Baptême,1989,,127 min,"Biography, Drama, Romance",6.2,"A love story which lasts for a lifetime,Baptême is a film about the love story involving Pierre and Aline.",René Féret,/name/nm0299677/,"Valérie Stroh, 
Jean-Yves Berteloot, 
Jacques Bonnaffé, 
Pierre-Alain Chapuis","/name/nm0834805/,/name/nm0077873/,/name/nm0094782/,/name/nm0152689/",102,
tt5496308,Il resto con i miei occhi,2017,,93 min,"Biography, Drama",,A feature film by Massimiliano Amato. THE REST WITH MY EYES is the final chapter of a trilogy: three perfectly independent feature films linked by the guiding thread of feelings as that which lies at the root of human actions.,Massimiliano Amato,/name/nm0024173/,"Claudia Catani, 
Bruno Rochette, 
Alessandro Vantini, 
Céline Liger","/name/nm0145946/,/name/nm3845866/,/name/nm0889368/,/name/nm7949789/",,
tt10681646,Einstein Himself,2022,,,"Biography, Drama, History",,Add a Plot,Jerry Retford,/name/nm6122183/,"Morrison James, 
Ken Welsh, 
Yannick Lawry, 
Davo Hardy","/name/nm6272893/,/name/nm1664191/,/name/nm5121477/,/name/nm6143410/",,
tt6036214,Ronquillo 'Tiagong Akyat',1949,,,"Action, Biography, Drama",,"The movie, ""Ronquillo: Tiagong Akyat"" was based on the true-to-life story of Santiago Ronquillo, a notorious and dreaded bandit of the 20s and one of the infamous outlaws in Philippine history.",Lamberto V. Avellana,/name/nm0042885/,"Jose Padilla Jr., 
Leila Morena, 
Ben Perez, 
Eddie del Mar","/name/nm1035862/,/name/nm1919789/,/name/nm0673451/,/name/nm1340404/",,
tt0123302,Tokyo biyori,1997,,121 min,"Biography, Drama",6.8,"This is a biographical film about the late Yoko Araki, who was the wife of Japan's leading photographer, Nobuyoshi Araki.",Naoto Takenaka,/name/nm0847562/,"Naoto Takenaka, 
Miho Nakayama, 
Nobuyoshi Araki, 
Tadanobu Asano","/name/nm0847562/,/name/nm0620421/,/name/nm0032895/,/name/nm0038355/",291,
tt6871240,Bartok,2017,,70 min,Biography,6.8,Add a Plot,"József Sipos, 
László Kriskó",/name/nm2202443/,"Péter Bartók, 
Péter Rudolf","/name/nm1567714/,/name/nm9244511/,/name/nm0748919/",15,
tt25276192,Te Ji Ying Xiong Huang Ji Guang,2022,,96 min,"Biography, Drama, War",6.5,Add a Plot,Runze Zhou,/name/nm5078601/,"Yang Hong, 
Xiaochuan Li, 
Qi Liu, 
Qiang Wu","/name/nm11337661/,/name/nm5241523/,/name/nm9956813/,/name/nm11751681/",8,
tt0046962,The Eternal Waltz,1954,,97 min,"Biography, Drama",5.8,Add a Plot,Paul Verhoeven,/name/nm0894204/,"Bernhard Wicki, 
Hilde Krahl, 
Annemarie Düringer, 
Friedl Loor","/name/nm0926919/,/name/nm0469287/,/name/nm0246947/,/name/nm0519747/",32,
tt0357516,Ang buhay at pag-ibig ni Dr. Jose Rizal,1956,,,"Biography, Drama, Romance",,Out of our glorious history comes the true story of our GREATIST hero Dr. JOSE RIZAL.,Ramon Estella,/name/nm0261579/,"Eddie del Mar, 
Edna Luna, 
Corazon Rivas, 
Aida Serna","/name/nm1340404/,/name/nm1973035/,/name/nm2009748/,/name/nm2993073/",,
tt16034448,1938,2022,,,Biography,,Add a Plot,Sergio Olhovich,/name/nm0646397/,"Irving Aranda, 
Roberto Beck, 
Baltimore Beltran, 
Rachel Biazzo","/name/nm10880403/,/name/nm6471489/,/name/nm1727010/,/name/nm13377833/",,
tt3145768,Tanda Putera,2013,,115 min,"Biography, Drama, History",3.3,Story about Tun Abdul Razak and Tun Dr. Ismail fix the situation at Malaysia after ' The Worst Day In Malaysia ' 13 May 1969.,Shuhaimi Baba,/name/nm0044715/,"Rusdi Ramli, 
Zizan Nin, 
Elai Faezah, 
Linda Hashim","/name/nm2084093/,/name/nm4416938/,/name/nm3933154/,/name/nm5504680/",127,
tt12239470,Lo perdido,2020,,84 min,"Biography, Drama, History",7.2,"My mother has died. Her name was Maria. I discover among the objects left by my mother hundreds of photographs: of my maternal grandfather, of my great-aunt, of my parents. Together with my...                See full summary »",Santiago Solera,/name/nm2119385/,"Juan Antonio Quintana, 
José Santiago","/name/nm0704112/,/name/nm1022942/",34,
tt7000186,"JO, The van Goghs' Widow",2023,,,"Biography, Drama",,"THE VAN GOGH WIDOW TELLS THE INTENSE AND EXCEPTIONAL STORY OF THE WOMAN WHO PRESERVED AN ESSENTIAL BODY OF WORK FOR HUMANITY. BASED ON REAL EVENTS, THE STORY FOCUSED ON ONE OF THE MOST ...                See full summary »",Rodrigo H. Vila,/name/nm3215670/,,,,
tt0187486,Sathyavan Savithri,1977,,177 min,"Biography, Drama, History",5.1,Add a Plot,P.G. Viswambharan,/name/nm0899794/,"Kamal Haasan, 
Sridevi, 
P.K. Abraham, 
Kaduvakkulam Antony","/name/nm0352032/,/name/nm0004437/,/name/nm0008961/,/name/nm2133977/",25,
tt1948209,Viagem a Portugal,2011,Not Rated,75 min,"Biography, Drama, Romance",6.6,"Maria, a Ukrainian doctor, comes to Portugal to spend a year in with her husband, also a doctor. She is approached by agents of the Immigration Services that take her to an interrogation ...                See full summary »",Sérgio Tréfaut,/name/nm0871708/,"Maria de Medeiros, 
Isabel Ruth, 
Makena Diop, 
Rebeca Close","/name/nm0210218/,/name/nm0751917/,/name/nm0228025/,/name/nm4487386/",165,
tt5642582,Teen Ghumti,2016,,,"Biography, Drama",8.3,"Indira, a girl from the ethnic group of Newars, falls in love with Pritambar, who is a Brahmin. She marries him, defying her parents. Pritambar has strong morals but lacks any sense of ...                See full summary »",Dhakal Baburam,/name/nm8076765/,"Garima Panta, 
Dhruba Dutta, 
Sushant Karki","/name/nm6289368/,/name/nm9099300/,/name/nm9099287/",17,
tt1443561,Christine Cristina,2009,,92 min,"Biography, History",5.7,The life of medieval author Christine de Pizan (Amanda Sandrelli).,Stefania Sandrelli,/name/nm0762248/,"Amanda Sandrelli, 
Alessio Boni, 
Alessandro Haber, 
Paola Tiziana Cruciani","/name/nm0762246/,/name/nm0094526/,/name/nm0352157/,/name/nm0189934/",36,
tt0140032,Eternamente Pagú,1987,,100 min,"Biography, Drama",7,"Biography of Patrícia Galvão, aka Pagu, a legendary personage, muse and activist of Brazilian Modernism in art, during the 1920s until the 1940s. She shocked the society of her time, but ...                See full summary »",Norma Bengell,/name/nm0071034/,"Carla Camurati, 
Antônio Fagundes, 
Ester Góes, 
Otávio Augusto","/name/nm0133408/,/name/nm0265155/,/name/nm0350840/,/name/nm0041957/",105,
tt0252257,Bajirao Mastani,1925,,,"Biography, History",7.6,"An historical film, focusing on the Maratha Peshwai (18th C.).",Nanubhai B. Desai,/name/nm0220832/,"Master Vithal, 
Nanasaheb Phatak, 
Miss Jones, 
Lala Yaqoob","/name/nm0900010/,/name/nm0679698/,/name/nm0428885/,/name/nm0945101/",28,
tt19367868,O Jovem Cunhal,2022,,75 min,Biography,8.3,Add a Plot,João Botelho,/name/nm0098439/,"João Pedro Vaz, 
Margarida Vila-Nova, 
Hugo Mestre Amaro, 
Jaime Baeta","/name/nm2082716/,/name/nm0897333/,/name/nm3174873/,/name/nm7790446/",12,
tt0164021,Eleftherios Venizelos: 1910-1927,1980,,175 min,"Biography, Drama, History",6.3,The life and work of Greek politician Eleftherios Venizelos from his election in 1910 until 1927.,Pantelis Voulgaris,/name/nm0903837/,"Minas Christidis, 
Giannis Voglis, 
Dimitris Myrat, 
Manos Katrakis","/name/nm0160274/,/name/nm0901063/,/name/nm0617091/,/name/nm0441463/",222,
tt26624392,Rejoignant Baudelaire,2023,,72 min,"Biography, Drama",,"In love with poetry, but also with the beneficent Evil and the poetic hell which lie behind the pen and the voice of Charles Baudelaire, Riccardo gets rid of his clothes and puts on those ...                See full summary »",Sara Flaadt,/name/nm14530578/,"Moira Albertalli, 
Riccardo Buffonini, 
Lysandra Coridon, 
Anita Mastroiacovo","/name/nm14530579/,/name/nm4248604/,/name/nm3284202/,/name/nm14530580/",,
tt0054505,Alfonso XII y María Cristina: ¿Dónde vas triste de ti?,1960,,99 min,"Biography, Drama",5.7,"Recently widowed from María de las Mercedes, King Alfonso XII of Spain is urged to marry again to secure the restored monarchy and a heir to the throne. He chooses María Cristina de ...                See full summary »","Alfonso Balcázar, 
Guillermo Cases",/name/nm0049617/,"Vicente Parra, 
Marga López, 
José Marco Davó, 
Tomás Blanco","/name/nm0143354/,/name/nm0663419/,/name/nm0530244/,/name/nm0205784/,/name/nm0087339/",59,
tt0160467,The Life Story of David Lloyd George,1918,,152 min,"Biography, Drama, History",6.7,Bio-pic of Britain's World War 1 Prime Minister.,Maurice Elvey,/name/nm0002061/,"Norman Page, 
Alma Reville, 
Ernest Thesiger, 
Douglas Munro","/name/nm0656295/,/name/nm0720904/,/name/nm0857658/,/name/nm0613115/",94,
tt0447988,Goodnite Charlie,2005,,119 min,"Action, Biography",8,"A family is torn apart when their ""good"" boy Charlie decides to turn bad. He is arrested and given a bail of $500,000. Only one relative, martial arts instructor and psychologist, Uncle ...                See full summary »","Kenya Cagle, 
Gail Rorant",/name/nm0128540/,"Mary Sarah Agliotta, 
Ahmed Salaam Azziz, 
Darnell Bell, 
Ellen Bodkins-Klass","/name/nm1836990/,/name/nm1836795/,/name/nm1886471/,/name/nm1876018/,/name/nm1887089/",97,
tt0071995,Piaf: The Early Years,1974,PG,104 min,"Biography, Drama, Music",7,"Édith Giovanna Gassion is born in 1915. As a young girl she sings on the streets of Paris until a nightclub owner, Louis Leplée, discovers her. When he is murdered the composer Raymond Asso...                See full summary »",Guy Casaril,/name/nm0143007/,"Brigitte Ariel, 
Pascale Christophe, 
Guy Tréjan, 
Pierre Vernier","/name/nm0034767/,/name/nm0160534/,/name/nm0874559/,/name/nm0894608/",79,
tt0469863,Yoni,2002,,56 min,Biography,,"Lt. Col. Jonathan Netanyahu was the commander of Israel's famous General Staff Reconnaissance Unit. Jonathan, known to family and friends as Yoni, was killed in action during the famous ...                See full summary »",Semyon Vinokur,/name/nm0899070/,"Yonathan Netanyahu, 
Rachel Ahonov, 
Yanush Ben-Gal, 
Ilan Berman","/name/nm2391936/,/name/nm10128075/,/name/nm8971969/,/name/nm10128078/",,
tt0042765,Mussorgsky,1950,,120 min,"Biography, Drama",6.7,"Saint Petersburg, 1858. A group of composers known as The Five meet at Balakirev's. Young Modest Mussorgsky, both a civil servant and a musician, has become a fixture there. He tells about ...                See full summary »",Grigoriy Roshal,/name/nm0742914/,"Aleksandr Borisov, 
Nikolay Cherkasov, 
Vladimir Balashov, 
Yuri Leonidov","/name/nm0096835/,/name/nm0003540/,/name/nm0049465/,/name/nm0503071/",66,
tt10954422,Sylvester Both Sides,2022,,,Biography,,This trailblazing artist of the 70's and 80's defied stereotypes directly related to the gay rights movement that started with the Stonewall Riots in 1969. He was the first cross-dressing ...                See full summary »,,,,,,
tt0096411,Waller's Last Trip,1989,,95 min,"Biography, Drama, War",7.2,"Waller, an old track inspector will be forced out of work, because his railway line will be shut down. In flashbacks he reflects his past while walking for his final inspection.",Christian Wagner,/name/nm0905834/,"Rolf Illig, 
Sibylle Canonica, 
Volker Prechtel, 
Herbert Knaup","/name/nm0407802/,/name/nm0134388/,/name/nm0695711/,/name/nm0460578/",115,
tt1666631,Ek Noor,2011,,140 min,"Biography, Drama, Family",8.1,'Ek Noor' is a sincere attempt to bring across the audience the message on the noble cause of organ donation and a sincere attempt to make the audience aware of life after death. The gift ...                See full summary »,Mukesh Gautam,/name/nm1815713/,"Sudhanshu Pandey, 
Sudeepa Singh, 
Surilie Rhea Sandhu, 
Rajendra Gupta","/name/nm0659249/,/name/nm3977669/,/name/nm4417497/,/name/nm0348490/",53,
tt2400666,Son,1964,,91 min,"Biography, Drama, History",8.1,"Young Taras Shevchenko, the author of seditious poems, is summoned for questioning. Instead of explanations, the poet writes new poems, which he dedicates to the unhappy fate of Ukraine.",Vladimir Denisenko,/name/nm1299001/,"Ivan Mikolaychuk, 
Yuriy Leontev, 
Dmitri Milyutenko, 
Natalya Naum","/name/nm0586645/,/name/nm0503134/,/name/nm0590753/,/name/nm0622596/",75,
tt3718164,Abhinetri,2015,,153 min,Biography,4.2,"A young girl rises to stardom, facing sexual harassment and struggling to remain grounded as she does so.",Satish Pradhan,/name/nm6482737/,"Pooja Gandhi, 
Makrand Deshpande, 
Srinagar Kitty, 
Atul Kulkarni","/name/nm2591225/,/name/nm0221218/,/name/nm5303286/,/name/nm0474609/",31,
tt0254610,The Moving True Story of a Woman Ahead of Her Time,2001,,110 min,"Biography, Drama, History",7,Frisian-spoken costume drama about the turbulent marriage between a writer and a socialist politician.,Pieter Verhoeff,/name/nm0894184/,"Monic Hendrickx, 
Jeroen Willems, 
Peter Tuinman, 
Rients Gratama","/name/nm0376826/,/name/nm0929731/,/name/nm0876256/,/name/nm0335988/",509,
tt2632446,Seeking the Greatest Good,2012,,56 min,Biography,,"A biography of the first Chief of the US Forest Service, Gifford Pinchot. The film shows the germination and evolution of Gifford Pinchot's conservation ethos, his public service in the ...                See full summary »",Kristin Doran,/name/nm5479155/,Mike Pihl,/name/nm2947847/,,
tt6683240,The Michael Jackson Magical Moon-Tour,2019,,70 min,"Biography, Drama, Music",,"The avant-garde documentary is a dramatized interview between Michael Jackson and an interviewer named Eve. The film is set in the year 2023, in an 'alternate-reality' where Michael Jackson is still alive.",Richard Bruhn,/name/nm3240589/,"Sitara Hewitt, 
Michael Knight","/name/nm2060229/,/name/nm5893504/",,
tt0362789,Ay Juancito,2004,,115 min,"Biography, Drama, History",5.8,"Film about the life of Juan Duarte, Eva Perón's brother and a political officer in Juan Domingo Perón's first presidency.",Héctor Olivera,/name/nm0647055/,"Adrián Navarro, 
Inés Estévez, 
Leticia Brédice, 
Horacio Acosta","/name/nm1474410/,/name/nm0261957/,/name/nm0117580/,/name/nm1297835/",152,
tt5946974,3 Srikandi,2016,TV-PG,121 min,"Biography, Drama, Sport",6.6,"Based on a true story. In 1988, Seoul Olympic, 3 female archers from Indonesia created history by winning the first medal ever for the country.",Iman Brotoseno,/name/nm8345377/,"Bunga Citra Lestari, 
Chelsea Islan, 
Tara Basro, 
Reza Rahadian","/name/nm2716936/,/name/nm6313534/,/name/nm4620730/,/name/nm3024307/",242,
